fare_amount,speed,trip_distance,duration,total_amount,tip_amount,tolls_amount,target
44.41917067580769,48.244880922299345,15.350181581570409,62.750236406619386,50.20464581681276,0.650738411739209,1.7852173652143712,1.0
77.09649122807018,44.965215710120056,20.719649122807017,46.70877192982456,89.36090551725059,11.12842105263158,4.792444262065583,1.0
75.5344827586207,42.59578579454061,19.85597701149425,62.759961685823754,89.01113152554417,12.62689655172414,7.360978604152398,1.0
70.49492753623187,50.218398967834595,18.47147826086957,44.80202898550725,94.35129468995179,10.877478260869573,4.717006073623333,1.0
68.38181818181818,51.41880777280024,18.075181818181818,48.04,93.24936363636364,10.196272727272726,9.028013489280628,1.0
61.43888888888889,45.795964488226176,14.672666666666665,48.47351851851852,85.39711111111116,10.012,3.3486156015010584,1.0
58.63382278150007,37.01649287954521,20.270000000000003,53.625,90.80139320069145,7.5,10.5,1.0
63.76082289474526,34.15108770204173,20.465,60.766666666666666,94.025,0.0,2.88553171342048,1.0
62.9126213592233,41.61267733406611,15.070097087378647,50.631877022653725,87.49213592233014,10.671165048543688,6.322016973489519,1.0
68.54607116540781,61.05124335483872,22.54,35.65,87.3229157745886,0.0,0.0,1.0
76.95238095238095,51.67730721355198,21.2752380952381,42.087037037037035,84.06235759663687,5.7253238186058555,4.0841820983869805,1.0
70.61627538819774,54.6725040606101,23.7825,46.92727498923215,89.69857986279139,9.71,0.0,1.0
64.87804878048779,47.716760043905026,16.336780487804884,47.757154471544716,89.5781416343993,12.365560975609753,4.188847222903528,1.0
72.83192139737993,41.804072202733344,18.45688500727802,45.774842309558466,90.82757075904273,11.230553129548758,6.454520960649132,1.0
69.59787128712871,45.29640972247721,17.60372937293732,49.218839383938395,93.0670918924567,10.430511551155117,2.5067965834431374,1.0
60.980762603958865,56.19475243983501,23.937380952380963,43.152380952380945,80.2605768030281,9.931904998806807,4.424443870700881,1.0
70.33333333333333,43.20088906173649,17.58142512077296,49.61300322061192,92.61885342791837,11.692101449275361,7.5199741400196825,1.0
43.32687506018236,43.685651523093455,14.922449075828741,77.58333333333333,46.93459244618773,0.0,1.5863262703095902,1.0
55.310731156230766,51.47555594971318,19.78649444786832,63.85000000000002,81.9179549630302,0.0,2.985882624022102,1.0
71.16666666666667,53.71175763965893,19.416666666666668,34.77222222222222,95.13,6.489999999999998,1.109390072741538,1.0
66.90560165975104,49.58015642530078,17.208278008298773,41.8481673582296,91.13031120331966,9.592676348547721,4.315406689179062,1.0
68.0,41.83483647355164,17.2,39.7,88.48308984076863,4.217638385468057,6.984424136395969,1.0
59.90243542814111,37.40014607863782,18.06,48.333333333333336,85.60675138073974,8.405000000000001,5.579969910102148,1.0
77.96302690742016,59.44049972317008,22.130257575928166,48.166666666666664,92.24841374301936,10.0,8.224960338485891,1.0
63.98717948717949,41.016229583271176,15.740769230769233,71.95299145299145,87.97589743589745,9.576923076923077,0.0,1.0
60.467741935483865,43.26754904589789,14.1,49.37862903225807,85.65709677419349,11.970403225806455,6.949331565371196,1.0
0.0,39.44725631153563,22.741514215080382,68.05000000000003,0.3,0.0,0.0,1.0
22.225088918128773,66.34927505101435,18.218926073144097,52.473333333333336,40.606604118387885,4.372414908699237,6.023492814743925,1.0
50.523809523809526,37.77155335151792,14.246468253968255,42.36333333333334,64.31305555555555,7.48734126984127,4.525714285714286,1.0
74.79915240666189,64.09887204968946,17.1699167901982,42.93333333333333,80.91901911739792,4.360372122963813,5.793260827117319,1.0
57.680386272702584,53.833351658581286,22.36184286531267,58.88333333333333,81.25530940440021,1.783349769894418,2.06307159835375,1.0
66.91666666666667,44.511630563404395,16.986666666666668,38.12152777777778,94.44666666666666,13.00125,8.441252984758751,1.0
73.5,46.80080318207132,20.28,43.1625,84.6159223252239,8.647096671076923,0.9015711697918131,1.0
76.5,19.880746620480625,15.85,76.98333333333333,88.56186185961307,10.0,4.64215741325986,0.0
73.38727272727272,43.74485218083626,18.900545454545465,43.86818181818182,90.85568216493755,12.138636363636365,4.147769206722534,1.0
69.09061410159211,48.975106958848436,17.931122062168306,44.74546373515288,94.73645185746858,10.172653525398026,3.9524889961074248,1.0
60.10028653295129,46.807703920479625,14.412063037249293,39.86327602674307,85.1323209169052,11.13323782234957,6.168885548123188,1.0
68.72222222222223,39.27335332370985,15.98777777777778,41.90185185185185,91.74,9.356666666666666,9.158942397928287,1.0
74.95793103448274,42.89821377649271,19.367586206896547,55.57091954022988,91.63545105389451,12.008551724137929,3.1832322424694826,1.0
68.06313993174061,41.66543196248951,16.636825938566552,46.213879408418656,94.9561433447097,12.497064846416388,5.806225266724206,1.0
77.74242424242425,47.28803569475303,21.101136363636368,55.853661616161624,82.72079417730131,7.752471172432577,4.551155107816048,1.0
73.57195652173912,43.752388992586525,19.28121739130436,50.16173913043478,91.40851731625472,11.324173913043472,6.089685789149942,1.0
75.79623287671231,50.689260673713434,20.538082191780823,50.28230593607306,86.62066328046542,12.565616438356168,9.063398337124093,1.0
73.05741626794259,51.9037475091508,19.73387559808613,63.06148325358853,88.44609943031969,12.335454545454546,2.2056645338707517,1.0
65.56667837601097,62.10128850326753,24.72,38.44166666666667,75.35741437348955,0.5364781134727802,7.455271018700231,1.0
71.50786752258941,67.02290985755704,25.68200000000001,37.94666666666667,89.3818028013552,12.788,2.9995738975545865,1.0
66.90252100840335,53.91779017332589,16.898319327731098,33.50665266106442,94.5283613445377,12.946848739495804,2.5585684368972874,1.0
60.392638036809814,48.62656519714994,14.673374233128838,32.8280163599182,85.9006748466257,11.519693251533745,4.2029352118163645,1.0
76.20386724560505,47.17219261233887,21.73429002427605,57.30833333333333,79.54680039934723,10.04,6.8265268597193085,1.0
66.1,39.99963769940751,16.274,42.01,89.00599999999999,8.952,9.199202721300194,1.0
57.615119468038415,25.01961421989977,20.305,82.425,68.25490722578408,5.0,6.25,0.0
63.219924812030065,44.22467088547256,15.47124060150376,40.75369674185463,88.35616541353359,10.543872180451128,7.928672491571087,1.0
55.524298161389474,48.4929223237396,23.238000000000003,50.082564102564106,66.40583869114035,6.782854409547831,6.907286689658455,1.0
65.93499100128359,49.94442453285596,22.78037500000001,45.465,87.98879753410422,11.906875000000005,1.082466471241512,1.0
46.4198805417485,55.06131757888371,3.536993865030676,8.766053169734151,63.07962393124812,10.907791411042943,3.02521472392638,1.0
68.10228070175438,62.79365633376804,9.446491228070172,16.514912280701754,88.07526315789478,11.533333333333335,7.929122807017545,1.0
32.5,34.36643755815697,10.22,29.058333333333334,41.41,5.23,2.88,1.0
52.0,34.271674867005075,17.48,49.25,58.56,0.0,5.76,1.0
32.5,17.615104449912128,8.65,47.416666666666664,34.3,0.0,0.0,0.0
31.5,29.317972583973656,9.22,30.366666666666667,38.06,0.0,5.76,0.0
9.0,23.38913280000001,2.18,9.0,10.3,0.0,0.0,0.0
14.0,22.17797993825043,3.54,15.7,15.875,1.075,0.0,0.0
13.5,11.146097042282912,1.67,23.45,14.3,0.0,0.0,0.0
31.83333333333333,36.03536453062977,9.94,31.277777777777782,35.22,0.0,1.92,1.0
28.75,36.87074139857894,9.345,24.891666666666666,29.55,0.0,0.0,1.0
40.0,27.264877284595304,11.4,57.88333333333333,41.05,0.0,0.0,0.0
46.342105263157904,48.33032267499461,15.591578947368422,34.98421052631579,51.23421052631578,2.963684210526316,0.2968421052631579,1.0
40.1,48.471841563287036,14.34,29.44,42.8,1.4,0.0,1.0
10.166666666666666,21.718634336024788,2.216666666666667,10.238888888888889,11.483333333333334,0.5166666666666667,0.0,0.0
60.0,44.872297411764706,21.33,45.9,66.56,0.0,5.76,1.0
46.45454545454545,46.81069042091586,16.162727272727274,34.85,49.84727272727273,2.274545454545455,0.0,1.0
26.0,27.705533852066193,7.47,27.6,29.275,2.475,0.0,0.0
28.41666666666667,42.10949467731703,9.19,23.283333333333335,29.46666666666667,0.0,0.0,1.0
30.875,50.813891032998654,10.935,21.158333333333335,36.305,1.25,2.88,1.0
12.5,20.038571848015977,2.995,14.725,13.55,0.0,0.0,0.0
43.0,41.386766160359066,14.586666666666668,35.02222222222222,47.85,3.716666666666667,0.0,1.0
8.75,22.38170421519585,2.09,8.358333333333333,10.55,0.0,0.0,0.0
39.0,31.80521739130435,12.5,37.95,45.56,0.0,5.76,0.0
50.27272727272727,48.291053414858105,18.03545454545455,36.484848484848484,61.00272727272727,9.43,0.0,1.0
54.33333333333334,34.936548985876016,17.306666666666665,55.68888888888888,60.04999999999999,4.25,0.0,1.0
54.25,41.68935646753247,18.555,45.55833333333333,62.45,5.33,1.32,1.0
12.0,23.88334978723404,3.1,12.533333333333333,12.8,0.0,0.0,0.0
44.730769230769226,44.196274503877696,15.420769230769231,35.006410256410255,46.195384615384604,0.0,0.2030769230769231,1.0
45.0,34.63543489638075,14.63,42.91111111111111,51.15333333333333,3.1,1.92,1.0
51.0,33.81978480761126,16.05666666666667,52.7611111111111,52.46666666666666,0.0,0.0,1.0
48.5,34.7094387942728,15.9,44.233333333333334,49.8,0.0,0.0,1.0
32.0,40.491137086871326,10.7,25.516666666666666,32.8,0.0,0.0,1.0
52.75,46.443656877863255,18.355,38.641666666666666,54.05,0.0,0.0,1.0
17.5,25.16740085106384,4.9,18.8,22.55,3.75,0.0,0.0
37.0,56.924394759825326,13.5,22.9,52.86,8.8,5.76,1.0
53.29444444444446,55.198553228237095,19.582222222222224,39.43851851851852,63.07522222222228,2.8654444444444445,5.765333333333326,1.0
16.166666666666668,21.612984526752967,3.826666666666666,18.894444444444446,18.813333333333333,1.68,0.0,0.0
44.66666666666666,32.79992206527267,13.686666666666667,49.10555555555555,46.13333333333333,0.0,0.0,1.0
35.631313131313135,48.2463933216199,12.407878787878785,26.101683501683503,45.61636363636362,3.015757575757576,5.876363636363631,1.0
33.5,40.500274589474586,11.1725,29.379166666666666,35.925,1.25,0.0,1.0
34.5,41.36171465834667,11.84,27.683333333333334,35.8,0.0,0.0,1.0
42.5,46.62469048753619,14.303333333333335,33.82777777777778,49.30666666666667,5.840000000000002,0.0,1.0
40.0,54.049278364217265,14.6,26.083333333333332,41.3,0.0,0.0,1.0
39.0,36.99375783215369,12.63,32.96666666666667,52.39,6.83,5.76,1.0
44.5,43.359728355948704,15.65333333333333,36.09444444444444,45.63333333333333,0.0,0.0,1.0
33.5,54.17307437369689,11.66,20.783333333333335,34.8,0.0,0.0,1.0
32.0,25.78961223462715,11.7,14.85,33.3,0.0,0.0,1.0
52.5,44.402627895652174,19.39,42.166666666666664,54.3,0.0,0.0,1.0
21.5,32.072760522159555,6.87,20.683333333333334,22.8,0.0,0.0,1.0
40.77777777777778,37.83260804034492,14.046666666666667,185.5944444444444,49.92333333333333,6.923333333333334,0.0,1.0
40.2,38.248747136775656,13.276,34.809999999999995,46.432,3.58,1.1520000000000001,1.0
40.16666666666666,39.879231499151416,13.723333333333333,33.777777777777786,45.79833333333334,4.006666666666667,0.0,1.0
42.36666666666667,40.43554331470975,14.244666666666667,36.986666666666665,48.49066666666666,4.690666666666667,0.0,1.0
22.0,46.85060665148064,7.1,14.633333333333333,26.22,3.42,0.0,1.0
23.75,60.85576018692139,8.33,13.433333333333334,25.05,0.0,0.0,1.0
21.0,30.72553983422401,5.93,17.608333333333334,21.55,0.0,0.0,0.0
40.5,38.47781158075129,13.486428571428574,35.057142857142864,47.12714285714286,5.291428571428571,0.0,1.0
7.75,21.555442465551934,1.545,6.8,8.55,0.0,0.0,0.0
11.5,18.821694658047505,2.63,13.491666666666667,12.8,0.5,0.0,0.0
14.0,17.497466411992885,3.1425,16.920833333333334,15.05,0.0,0.0,0.0
50.33333333333334,41.44444044081351,16.656666666666666,46.27407407407408,56.99555555555554,5.068888888888889,0.2933333333333333,1.0
52.125,50.32821956995167,18.7175,36.0875,57.58,2.715,1.44,1.0
20.375,38.20344594316315,6.25,16.120833333333334,22.755,1.58,0.0,1.0
19.5,32.250020787596256,5.825,17.116666666666667,20.55,0.0,0.0,1.0
28.5,49.34891327573832,9.695,19.575,38.06,2.5,5.76,1.0
49.0,32.14363030268741,15.69,47.13333333333333,52.3,2.0,0.0,1.0
42.869565217391305,40.76667056084536,14.35913043478261,36.005072463768116,51.09652173913045,6.757391304347827,0.0,1.0
59.66666666666666,43.6773220584141,20.466666666666672,45.68888888888888,68.05333333333334,5.333333333333333,1.92,1.0
38.0,39.86143920000001,13.21,32.0,38.8,0.0,0.0,1.0
45.5,44.151647617297314,15.863333333333335,34.888888888888886,49.65333333333333,3.02,0.0,1.0
33.642857142857146,39.86667550220943,11.182857142857143,28.972023809523815,38.83785714285713,3.9928571428571433,0.2057142857142857,1.0
45.0,37.63099818719323,14.55,41.48888888888889,48.13333333333333,1.6666666666666667,0.0,1.0
37.41666666666666,57.43489962685323,13.31,23.108333333333334,40.45,1.2933333333333332,0.44,1.0
39.0,45.27891430053104,13.436666666666667,31.211111111111116,42.25,1.95,0.0,1.0
15.0,21.239524173913047,3.71,16.866666666666667,16.3,0.0,0.0,0.0
12.833333333333336,20.779180427761744,2.853333333333333,14.155555555555559,15.133333333333335,1.0,0.0,0.0
48.5,60.04661828125618,17.723333333333333,29.15555555555555,53.45333333333334,3.6533333333333338,0.0,1.0
11.5,24.043211566265057,3.1,12.45,12.81,0.01,0.0,0.0
12.5,13.433023369740374,2.1100000000000003,15.658333333333333,13.3,0.0,0.0,0.0
12.25,22.130158200744944,2.88,12.625,13.975,0.925,0.0,0.0
51.5,42.199136837022145,18.1,41.416666666666664,63.95,10.65,0.0,1.0
29.0,43.99086666055015,9.883333333333333,22.066666666666666,32.12,2.1533333333333333,0.0,1.0
33.916666666666664,44.791206257018395,11.63,25.205555555555552,37.60833333333333,2.558333333333333,0.0,1.0
23.75,3.778459826086957,0.015,0.19583333333333333,25.925,1.25,0.0,0.0
22.5,39.02169923292797,7.2,17.816666666666666,23.3,0.0,0.0,1.0
22.41666666666667,30.39106643886018,6.584999999999997,23.141666666666666,27.695,4.0616666666666665,0.0,0.0
52.0,39.44678653896953,15.345999999999998,45.53666666666666,60.158,5.053999999999999,2.3040000000000003,1.0
13.478260869565215,27.89417797809885,3.5399999999999987,13.110869565217392,15.422608695652178,0.9486956521739129,0.0,0.0
14.192612137203168,35.35143670458912,4.083746701846966,15.609102902374673,17.45572559366761,2.0237994722955146,0.0,1.0
28.5,37.650862451612895,9.67,24.8,37.71,5.96,0.0,1.0
17.2,24.689506570814977,4.7139999999999995,18.486666666666668,19.81,1.41,0.0,0.0
38.0,59.27209314121036,14.2,23.133333333333333,38.8,0.0,0.0,1.0
26.115384615384613,25.02808584306848,7.288461538461537,29.370512820512822,28.86307692307693,1.64,0.0,0.0
16.306451612903224,28.846118137337218,4.455483870967743,16.1247311827957,19.061935483870965,1.6006451612903223,0.0,0.0
52.0,40.894407733187535,12.91,30.483333333333334,72.56,9.5,5.76,1.0
16.066666666666666,29.086773149197107,4.5393333333333326,15.964444444444444,20.122666666666667,2.9593333333333334,0.0,0.0
13.5,29.459178305084748,3.9,12.783333333333333,14.8,0.0,0.0,0.0
18.5,26.49205089521032,5.0200000000000005,19.65,21.684,1.494,0.0,0.0
18.33333333333333,20.83147861837277,4.663333333333333,21.96851851851852,20.982222222222227,1.0266666666666666,0.0,0.0
18.88888888888889,30.59406918540501,5.537777777777778,18.97037037037037,22.33,2.2522222222222217,0.0,0.0
24.0,34.06619196477931,7.361944444444445,22.986111111111118,26.73499999999999,1.5877777777777782,0.0,1.0
26.181818181818183,37.60142900890905,8.24,24.60757575757576,28.38272727272728,1.2645454545454546,0.0,1.0
19.316666666666666,22.101764947330288,4.93333333333333,38.24611111111111,23.12666666666665,2.6933333333333334,0.0,0.0
9.73090909090909,16.7278270013898,1.8454909090909093,11.64890909090909,11.669236363636394,0.7930545454545451,0.0,0.0
16.639165009940356,18.15970476729732,3.8213518886679902,24.398177601060308,19.9428230616302,2.1000795228628237,0.0,0.0
16.5,22.83772116676589,4.383333333333333,19.544444444444444,20.82,1.72,0.0,0.0
19.067567567567572,17.958415505690343,4.4218018018018,25.214414414414414,22.37072072072073,2.1202702702702703,0.0,0.0
16.9,29.59456099440221,4.843999999999999,16.27,19.56,1.46,0.0,0.0
27.08333333333333,25.757251579414557,8.113333333333333,30.3,31.845,3.303333333333333,0.0,0.0
13.490566037735848,28.29886552569115,3.5996226415094332,13.122012578616355,15.888490566037724,1.23,0.0,0.0
13.4,34.34030303489696,3.889,11.518333333333334,16.233,1.5830000000000002,0.0,1.0
13.313712807244501,15.042915620945607,2.6566882276843464,26.885942216472618,16.26985769728323,1.7020698576972844,0.0,0.0
20.89855072463768,38.258447594035296,6.6765217391304335,18.4268115942029,22.9942028985507,0.9550724637681164,0.0,1.0
19.44871794871795,34.19310042186979,5.820384615384616,18.15405982905983,21.530384615384587,0.9803846153846156,0.0,1.0
5.671410164638512,15.361276713447378,0.8268618468146022,7.822944404676689,7.633584824624664,0.7359384395132413,0.0008246241947029348,0.0
12.730769230769232,28.31394691461187,3.4092307692307693,11.855128205128205,16.142307692307693,2.1884615384615382,0.0,0.0
42.333333333333336,35.19378780280484,7.62,21.25,44.79999999999999,1.6666666666666667,0.0,1.0
11.152578796561604,29.98693811198419,2.916346704871056,10.168911174785102,14.099383954154732,1.6876361031518634,0.0,0.0
11.720125786163518,33.89835014640002,3.2246750524109036,19.18983228511531,14.527106918239056,1.570922431865828,0.0,1.0
11.185344827586208,14.358673424923113,2.070463362068965,20.710686063218393,13.872338362068882,1.4647952586206905,0.0,0.0
52.0,39.07392450889877,12.3175,63.36925925925927,62.6575,6.9775,2.88,1.0
14.844444444444445,22.812855993624744,3.7259999999999986,16.239629629629626,16.749111111111105,0.8046666666666666,0.0,0.0
14.606490872210953,17.326437600404887,3.1504665314401628,21.93502366463827,17.686328600405744,1.8295334685598388,0.0,0.0
18.0,25.364448852619624,4.885,18.8,22.33,2.78,0.0,0.0
7.558981788079469,15.716806688049234,1.2985761589403968,12.001993653421634,9.777723509933514,0.9808278145695362,0.0,0.0
15.0,25.76671922401329,3.8769230769230765,15.58974358974359,18.666153846153847,2.4430769230769225,0.0,0.0
7.8190145293746065,13.718630076174678,1.26179406190777,12.036512950094757,10.288686039165997,1.2209033480732776,0.0,0.0
31.4375,25.09454501139901,9.02,36.385416666666664,33.682500000000005,1.1949999999999998,0.0,0.0
10.032670454545457,14.184571430557828,1.7642613636363622,20.689962121212123,12.607102272727316,1.3667613636363642,0.0,0.0
41.0,26.559803076923078,11.8,42.9,41.8,0.0,0.0,0.0
25.875,31.70305787188273,7.577499999999999,24.1,27.675,0.625,0.0,0.0
52.0,59.78099580268121,13.966666666666667,22.561111111111114,64.23333333333333,11.433333333333332,0.0,1.0
52.04529914529915,46.099310695561975,18.587401709401696,47.90888888888889,63.66543589743594,8.023213675213682,1.9387692307692288,1.0
24.5,67.73855075653371,8.5,12.116666666666667,25.8,0.0,0.0,1.0
8.496563573883162,20.078641794705472,1.7076202749140883,11.505770332187856,10.679218213058336,1.011091065292096,0.0,0.0
14.23972602739726,29.991827725571287,3.839123287671232,13.58634703196347,17.072767123287736,1.642246575342465,0.007232876712328767,0.0
15.066445182724252,26.918290903749213,3.945282392026579,20.167441860465114,18.11594684385388,1.857641196013289,0.0,0.0
19.623949579831933,20.63770474067584,4.8504201680672265,30.144187675070025,23.40592436974794,2.549621848739496,0.0,0.0
21.742857142857147,20.230894452896237,5.350857142857143,27.41952380952381,25.619142857142855,2.6762857142857137,0.0,0.0
8.102334630350192,13.523807516908086,1.297906614785991,12.96905317769131,10.527299610894838,1.1953540856031122,0.0,0.0
40.055555555555564,24.69691045038722,5.48888888888889,22.066666666666666,49.07444444444446,4.241111111111112,3.2,0.0
17.865384615384613,32.81511029618442,5.317692307692306,17.05705128205128,20.21653846153847,1.128076923076923,0.0,1.0
6.053931124106562,15.305217634792216,0.9177225471085132,9.830490578297596,8.066367771279808,0.7914814814814811,0.0034113060428849896,0.0
25.490384615384613,28.014692243935468,7.235,27.05,28.981538461538445,2.393076923076923,0.0,0.0
30.35,24.675420963453274,8.927999999999999,172.155,33.258,1.858,0.0,0.0
52.0,34.891659831932785,6.45,17.85,52.8,0.0,0.0,1.0
12.125356125356126,13.580735972601294,2.2324786324786334,16.591310541310538,15.2349857549858,1.8566381766381757,0.0,0.0
24.75,49.16605382829819,8.44,16.625,26.05,0.0,0.0,1.0
14.483727810650887,17.957629096915863,3.252130177514793,20.611119329388558,18.05539940828396,2.2873520710059174,0.0,0.0
12.96813725490196,19.75378019717232,2.9551960784313724,15.66188725490196,16.48110294117641,2.205735294117648,0.0,0.0
16.663690476190474,18.80729334026324,3.975982142857141,29.53035714285715,20.41693452380958,2.4794047619047617,0.017142857142857144,0.0
11.67103620474407,16.556254192513588,2.392347066167291,14.764044943820227,14.648152309612934,1.7027091136079875,0.0,0.0
26.97368421052632,28.92328122245761,7.865263157894738,27.94473684210526,31.84263157894736,3.726842105263158,0.0,0.0
11.097197106690777,18.5211954142309,2.3251898734177168,15.662326702833035,14.13279385171778,1.7710578661844474,0.01562386980108499,0.0
23.027777777777782,29.84651442682012,6.943888888888888,23.403703703703705,24.60111111111112,0.69,0.0,0.0
18.869565217391305,24.747670801487605,4.960869565217392,20.613768115942026,22.093478260869563,2.097826086956522,0.0,0.0
13.397985989492119,15.424166478242741,2.6934763572679503,21.736456509048455,16.518248686514703,1.9033187390542887,0.0,0.0
20.0,20.992442979973482,4.9725,23.979166666666668,24.963750000000005,3.85125,0.0,0.0
19.0,27.766165314956808,5.5287500000000005,20.24375,20.48125,0.55625,0.0,0.0
19.83333333333333,33.736608346386106,6.066666666666666,17.955555555555556,24.87,3.0866666666666664,0.0,1.0
52.0,42.868679736263736,10.1,22.75,70.26,11.7,5.76,1.0
48.0,51.34321156745623,17.21,32.36666666666667,49.35,0.05,0.0,1.0
10.068,31.5698214891643,2.6150400000000005,14.525333333333332,12.534040000000026,1.2600399999999994,0.0,0.0
9.071856287425149,13.315920248877893,1.4786077844311372,17.581062874251497,11.727799401197666,1.4099850299401206,0.0,0.0
52.0,46.447952092031315,15.5975,33.4875,63.05750000000001,8.8175,1.44,1.0
52.0,27.524115431558236,17.605,67.36666666666666,63.03,5.73,0.0,0.0
13.5,0.167831909535111,2.49,15.336870599404513,17.02,2.22,0.0,0.0
